,Year,Data,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,genres
709,2022,"{'adult': False, 'backdrop_path': '/y2Ca1neKke2mGPMaHzlCNDVZqsK.jpg', 'genre_ids': [28, 35, 53], 'id': 718930, 'original_language': 'en', 'original_title': 'Bullet Train', 'overview': ""Unlucky assassin Ladybug is determined to do his job peacefully after one too many gigs gone off the rails. Fate, however, may have other plans, as Ladybug's latest mission puts him on a collision course with lethal adversaries from around the globe—all with connected, yet conflicting, objectives—on the world's fastest train."", 'popularity': 9.7092, 'poster_path': '/j8szC8OgrejDQjjMKSVXyaAjw3V.jpg', 'release_date': '2022-08-03', 'title': 'Bullet Train', 'video': False, 'vote_average': 7.42, 'vote_count': 7035}",False,/y2Ca1neKke2mGPMaHzlCNDVZqsK.jpg,"[28, 35, 53]",718930,en,Bullet Train,"Unlucky assassin Ladybug is determined to do his job peacefully after one too many gigs gone off the rails. Fate, however, may have other plans, as Ladybug's latest mission puts him on a collision course with lethal adversaries from around the globe—all with connected, yet conflicting, objectives—on the world's fastest train.",9.7092,/j8szC8OgrejDQjjMKSVXyaAjw3V.jpg,2022-08-03,Bullet Train,False,7.42,7035,"['Action', 'Comedy', 'Thriller']"
710,2022,"{'adult': False, 'backdrop_path': '/5sHE4jKJtA9fCkaMeaVUy6KHc2W.jpg', 'genre_ids': [28, 12, 878], 'id': 436270, 'original_language': 'en', 'original_title': 'Black Adam', 'overview': 'Nearly 5,000 years after he was bestowed with the almighty powers of the Egyptian gods—and imprisoned just as quickly—Black Adam is freed from his earthly tomb, ready to unleash his unique form of justice on the modern world.', 'popularity': 6.2898, 'poster_path': '/rCtreCr4xiYEWDQTebybolIh6Xe.jpg', 'release_date': '2022-10-19', 'title': 'Black Adam', 'video': False, 'vote_average': 6.834, 'vote_count': 6764}",False,/5sHE4jKJtA9fCkaMeaVUy6KHc2W.jpg,"[28, 12, 878]",436270,en,Black Adam,"Nearly 5,000 years after he was bestowed with the almighty powers of the Egyptian gods—and imprisoned just as quickly—Black Adam is freed from his earthly tomb, ready to unleash his unique form of justice on the modern world.",6.2898,/rCtreCr4xiYEWDQTebybolIh6Xe.jpg,2022-10-19,Black Adam,False,6.834,6764,"['Action', 'Adventure', 'Science Fiction']"
711,2022,"{'adult': False, 'backdrop_path': '/9eAn20y26wtB3aet7w9lHjuSgZ3.jpg', 'genre_ids': [12, 28, 878], 'id': 507086, 'original_language': 'en', 'original_title': 'Jurassic World Dominion', 'overview': ""Four years after Isla Nublar was destroyed, dinosaurs now live—and hunt—alongside humans all over the world. This fragile balance will reshape the future and determine, once and for all, whether human beings are to remain the apex predators on a planet they now share with history's most fearsome creatures."", 'popularity': 12.1494, 'poster_path': '/jbAvCACjLf1ZG0unB2tdmx5HAf1.jpg', 'release_date': '2022-06-01', 'title': 'Jurassic World Dominion', 'video': False, 'vote_average': 6.6, 'vote_count': 6727}",False,/9eAn20y26wtB3aet7w9lHjuSgZ3.jpg,"[12, 28, 878]",507086,en,Jurassic World Dominion,"Four years after Isla Nublar was destroyed, dinosaurs now live—and hunt—alongside humans all over the world. This fragile balance will reshape the future and determine, once and for all, whether human beings are to remain the apex predators on a planet they now share with history's most fearsome creatures.",12.1494,/jbAvCACjLf1ZG0unB2tdmx5HAf1.jpg,2022-06-01,Jurassic World Dominion,False,6.6,6727,"['Adventure', 'Action', 'Science Fiction']"
712,2022,"{'adult': False, 'backdrop_path': '/fwrqW8Lp5VQuppFrODd4iJ8LySE.jpg', 'genre_ids': [28, 12], 'id': 335787, 'original_language': 'en', 'original_title': 'Uncharted', 'overview': 'A young street-smart, Nathan Drake and his wisecracking partner Victor “Sully” Sullivan embark on a dangerous pursuit of “the greatest treasure never found” while also tracking clues that may lead to Nathan’s long-lost brother.', 'popularity': 5.9565, 'poster_path': '/rJHC1RUORuUhtfNb4Npclx0xnOf.jpg', 'release_date': '2022-02-10', 'title': 'Uncharted', 'video': False, 'vote_average': 6.886, 'vote_count': 6486}",False,/fwrqW8Lp5VQuppFrODd4iJ8LySE.jpg,"[28, 12]",335787,en,Uncharted,"A young street-smart, Nathan Drake and his wisecracking partner Victor “Sully” Sullivan embark on a dangerous pursuit of “the greatest treasure never found” while also tracking clues that may lead to Nathan’s long-lost brother.",5.9565,/rJHC1RUORuUhtfNb4Npclx0xnOf.jpg,2022-02-10,Uncharted,False,6.886,6486,"['Action', 'Adventure']"
713,2022,"{'adult': False, 'backdrop_path': '/dKqa850uvbNSCaQCV4Im1XlzEtQ.jpg', 'genre_ids': [35, 80, 9648], 'id': 661374, 'original_language': 'en', 'original_title': 'Glass Onion: A Knives Out Mystery', 'overview': 'World-famous detective Benoit Blanc heads to Greece to peel back the layers of a mystery surrounding a tech billionaire and his eclectic crew of friends.', 'popularity': 5.4167, 'poster_path': '/vDGr1YdrlfbU9wxTOdpf3zChmv9.jpg', 'release_date': '2022-11-23', 'title': 'Glass Onion: A Knives Out Mystery', 'video': False, 'vote_average': 7.037, 'vote_count': 6174}",False,/dKqa850uvbNSCaQCV4Im1XlzEtQ.jpg,"[35, 80, 9648]",661374,en,Glass Onion: A Knives Out Mystery,World-famous detective Benoit Blanc heads to Greece to peel back the layers of a mystery surrounding a tech billionaire and his eclectic crew of friends.,5.4167,/vDGr1YdrlfbU9wxTOdpf3zChmv9.jpg,2022-11-23,Glass Onion: A Knives Out Mystery,False,7.037,6174,"['Comedy', 'Crime', 'Mystery']"
714,2022,"{'adult': False, 'backdrop_path': '/mSyQoValhBsJdq3JNGXJww2Q5yL.jpg', 'genre_ids': [35, 27, 53], 'id': 593643, 'original_language': 'en', 'original_title': 'The Menu', 'overview': 'A young couple travels to a remote island to eat at an exclusive restaurant where the chef has prepared a lavish menu, with some shocking surprises.', 'popularity': 9.3875, 'poster_path': '/fPtUgMcLIboqlTlPrq0bQpKK8eq.jpg', 'release_date': '2022-11-17', 'title': 'The Menu', 'video': False, 'vote_average': 7.2, 'vote_count': 5699}",False,/mSyQoValhBsJdq3JNGXJww2Q5yL.jpg,"[35, 27, 53]",593643,en,The Menu,"A young couple travels to a remote island to eat at an exclusive restaurant where the chef has prepared a lavish menu, with some shocking surprises.",9.3875,/fPtUgMcLIboqlTlPrq0bQpKK8eq.jpg,2022-11-17,The Menu,False,7.2,5699,"['Comedy', 'Horror', 'Thriller']"
715,2022,"{'adult': False, 'backdrop_path': '/xuLA0pii2IMJW2puT7EvJtgpg0H.jpg', 'genre_ids': [28, 12, 10751, 35], 'id': 675353, 'original_language': 'en', 'original_title': 'Sonic the Hedgehog 2', 'overview': 'After settling in Green Hills, Sonic is eager to prove he has what it takes to be a true hero. His test comes when Dr. Robotnik returns, this time with a new partner, Knuckles, in search for an emerald that has the power to destroy civilizations. Sonic teams up with his own sidekick, Tails, and together they embark on a globe-trotting journey to find the emerald before it falls into the wrong hands.', 'popularity': 9.3037, 'poster_path': '/6DrHO1jr3qVrViUO6s6kFiAGM7.jpg', 'release_date': '2022-03-30', 'title': 'Sonic the Hedgehog 2', 'video': False, 'vote_average': 7.448, 'vote_count': 5686}",False,/xuLA0pii2IMJW2puT7EvJtgpg0H.jpg,"[28, 12, 10751, 35]",675353,en,Sonic the Hedgehog 2,"After settling in Green Hills, Sonic is eager to prove he has what it takes to be a true hero. His test comes when Dr. Robotnik returns, this time with a new partner, Knuckles, in search for an emerald that has the power to destroy civilizations. Sonic teams up with his own sidekick, Tails, and together they embark on a globe-trotting journey to find the emerald before it falls into the wrong hands.",9.3037,/6DrHO1jr3qVrViUO6s6kFiAGM7.jpg,2022-03-30,Sonic the Hedgehog 2,False,7.448,5686,"['Action', 'Adventure', 'Family', 'Comedy']"
716,2022,"{'adult': False, 'backdrop_path': '/b8Ma7TkasTDpMIkoIngzHVcgANa.jpg', 'genre_ids': [16, 10751, 35, 14], 'id': 508947, 'original_language': 'en', 'original_title': 'Turning Red', 'overview': 'Thirteen-year-old Mei is experiencing the awkwardness of being a teenager with a twist – when she gets too excited, she transforms into a giant red panda.', 'popularity': 15.0818, 'poster_path': '/qsdjk9oAKSQMWs0Vt5Pyfh6O4GZ.jpg', 'release_date': '2022-03-10', 'title': 'Turning Red', 'video': False, 'vote_average': 7.33, 'vote_count': 5586}",False,/b8Ma7TkasTDpMIkoIngzHVcgANa.jpg,"[16, 10751, 35, 14]",508947,en,Turning Red,"Thirteen-year-old Mei is experiencing the awkwardness of being a teenager with a twist – when she gets too excited, she transforms into a giant red panda.",15.0818,/qsdjk9oAKSQMWs0Vt5Pyfh6O4GZ.jpg,2022-03-10,Turning Red,False,7.33,5586,"['Animation', 'Family', 'Comedy', 'Fantasy']"
717,2022,"{'adult': False, 'backdrop_path': '/AfvIjhDu9p64jKcmohS4hsPG95Q.jpg', 'genre_ids': [27, 53], 'id': 756999, 'original_language': 'en', 'original_title': 'The Black Phone', 'overview': 'Finney Blake, a shy but clever 13-year-old boy, is abducted by a sadistic killer and trapped in a soundproof basement where screaming is of little use. When a disconnected phone on the wall begins to ring, Finney discovers that he can hear the voices of the killer’s previous victims. And they are dead set on making sure that what happened to them doesn’t happen to Finney.', 'popularity': 35.1341, 'poster_path': '/p9ZUzCyy9wRTDuuQexkQ78R2BgF.jpg', 'release_date': '2022-06-16', 'title': 'The Black Phone', 'video': False, 'vote_average': 7.551, 'vote_count': 5488}",False,/AfvIjhDu9p64jKcmohS4hsPG95Q.jpg,"[27, 53]",756999,en,The Black Phone,"Finney Blake, a shy but clever 13-year-old boy, is abducted by a sadistic killer and trapped in a soundproof basement where screaming is of little use. When a disconnected phone on the wall begins to ring, Finney discovers that he can hear the voices of the killer’s previous victims. And they are dead set on making sure that what happened to them doesn’t happen to Finney.",35.1341,/p9ZUzCyy9wRTDuuQexkQ78R2BgF.jpg,2022-06-16,The Black Phone,False,7.551,5488,"['Horror', 'Thriller']"
718,2022,"{'adult': False, 'backdrop_path': '/zGLHX92Gk96O1DJvLil7ObJTbaL.jpg', 'genre_ids': [14, 12], 'id': 338953, 'original_language': 'en', 'original_title': 'Fantastic Beasts: The Secrets of Dumbledore', 'overview': ""Professor Albus Dumbledore knows the powerful, dark wizard Gellert Grindelwald is moving to seize control of the wizarding world. Unable to stop him alone, he entrusts magizoologist Newt Scamander to lead an intrepid team of wizards and witches. They soon encounter an array of old and new beasts as they clash with Grindelwald's growing legion of followers."", 'popularity': 7.0289, 'poster_path': '/3c5GNLB4yRSLBby0trHoA1DSQxQ.jpg', 'release_date': '2022-04-06', 'title': 'Fantastic Beasts: The Secrets of Dumbledore', 'video': False, 'vote_average': 6.636, 'vote_count': 4880}",False,/zGLHX92Gk96O1DJvLil7ObJTbaL.jpg,"[14, 12]",338953,en,Fantastic Beasts: The Secrets of Dumbledore,"Professor Albus Dumbledore knows the powerful, dark wizard Gellert Grindelwald is moving to seize control of the wizarding world. Unable to stop him alone, he entrusts magizoologist Newt Scamander to lead an intrepid team of wizards and witches. They soon encounter an array of old and new beasts as they clash with Grindelwald's growing legion of followers.",7.0289,/3c5GNLB4yRSLBby0trHoA1DSQxQ.jpg,2022-04-06,Fantastic Beasts: The Secrets of Dumbledore,False,6.636,4880,"['Fantasy', 'Adventure']"
719,2022,"{'adult': False, 'backdrop_path': '/fqw8nJLPRgKRyFSDC0xBsC06NGC.jpg', 'genre_ids': [28, 12, 14], 'id': 639933, 'original_language': 'en', 'original_title': 'The Northman', 'overview': ""Prince Amleth is on the verge of becoming a man when his father is brutally murdered by his uncle, who kidnaps the boy's mother. Two decades later, Amleth is now a Viking who's on a mission to save his mother, kill his uncle and avenge his father."", 'popularity': 9.7979, 'poster_path': '/aSSJMnHknzKjlZ6zybwD7eyJ4Po.jpg', 'release_date': '2022-04-07', 'title': 'The Northman', 'video': False, 'vote_average': 7.035, 'vote_count': 4767}",False,/fqw8nJLPRgKRyFSDC0xBsC06NGC.jpg,"[28, 12, 14]",639933,en,The Northman,"Prince Amleth is on the verge of becoming a man when his father is brutally murdered by his uncle, who kidnaps the boy's mother. Two decades later, Amleth is now a Viking who's on a mission to save his mother, kill his uncle and avenge his father.",9.7979,/aSSJMnHknzKjlZ6zybwD7eyJ4Po.jpg,2022-04-07,The Northman,False,7.035,4767,"['Action', 'Adventure', 'Fantasy']"
720,2022,"{'adult': False, 'backdrop_path': '/ewUqXnwiRLhgmGhuksOdLgh49Ch.jpg', 'genre_ids': [12, 878, 28, 35], 'id': 696806, 'original_language': 'en', 'original_title': 'The Adam Project', 'overview': 'After accidentally crash-landing in 2022, time-traveling fighter pilot Adam Reed teams up with his 12-year-old self on a mission to save the future.', 'popularity': 4.2841, 'poster_path': '/wFjboE0aFZNbVOF05fzrka9Fqyx.jpg', 'release_date': '2022-03-11', 'title': 'The Adam Project', 'video': False, 'vote_average': 7.006, 'vote_count': 4681}",False,/ewUqXnwiRLhgmGhuksOdLgh49Ch.jpg,"[12, 878, 28, 35]",696806,en,The Adam Project,"After accidentally crash-landing in 2022, time-traveling fighter pilot Adam Reed teams up with his 12-year-old self on a mission to save the future.",4.2841,/wFjboE0aFZNbVOF05fzrka9Fqyx.jpg,2022-03-11,The Adam Project,False,7.006,4681,"['Adventure', 'Science Fiction', 'Action', 'Comedy']"
721,2022,"{'adult': False, 'backdrop_path': '/gG9fTyDL03fiKnOpf2tr01sncnt.jpg', 'genre_ids': [28, 878, 14], 'id': 526896, 'original_language': 'en', 'original_title': 'Morbius', 'overview': 'Dangerously ill with a rare blood disorder, and determined to save others suffering his same fate, Dr. Michael Morbius attempts a desperate gamble. What at first appears to be a radical success soon reveals itself to be a remedy potentially worse than the disease.', 'popularity': 10.119, 'poster_path': '/6JjfSchsU6daXk2AKX8EEBjO3Fm.jpg', 'release_date': '2022-03-30', 'title': 'Morbius', 'video': False, 'vote_average': 5.939, 'vote_count': 4631}",False,/gG9fTyDL03fiKnOpf2tr01sncnt.jpg,"[28, 878, 14]",526896,en,Morbius,"Dangerously ill with a rare blood disorder, and determined to save others suffering his same fate, Dr. Michael Morbius attempts a desperate gamble. What at first appears to be a radical success soon reveals itself to be a remedy potentially worse than the disease.",10.119,/6JjfSchsU6daXk2AKX8EEBjO3Fm.jpg,2022-03-30,Morbius,False,5.939,4631,"['Action', 'Science Fiction', 'Fantasy']"
722,2022,"{'adult': False, 'backdrop_path': '/yRutvYkM3OP8N9oqqfjSK1VC7fs.jpg', 'genre_ids': [27, 878], 'id': 762504, 'original_language': 'en', 'original_title': 'Nope', 'overview': 'Residents in a lonely gulch of inland California bear witness to an uncanny, chilling discovery.', 'popularity': 7.5039, 'poster_path': '/AcKVlWaNVVVFQwro3nLXqPljcYA.jpg', 'release_date': '2022-07-20', 'title': 'Nope', 'video': False, 'vote_average': 6.826, 'vote_count': 4593}",False,/yRutvYkM3OP8N9oqqfjSK1VC7fs.jpg,"[27, 878]",762504,en,Nope,"Residents in a lonely gulch of inland California bear witness to an uncanny, chilling discovery.",7.5039,/AcKVlWaNVVVFQwro3nLXqPljcYA.jpg,2022-07-20,Nope,False,6.826,4593,"['Horror', 'Science Fiction']"
723,2022,"{'adult': False, 'backdrop_path': '/qd4EKTuudkws9lW76Dn9C0tnuVA.jpg', 'genre_ids': [878, 27], 'id': 536554, 'original_language': 'en', 'original_title': 'M3GAN', 'overview': ""A brilliant toy company roboticist uses artificial intelligence to develop M3GAN, a life-like doll programmed to emotionally bond with her newly orphaned niece. But when the doll's programming works too well, she becomes overprotective of her new friend with terrifying results."", 'popularity': 10.2124, 'poster_path': '/d9nBoowhjiiYc4FBNtQkPY7c11H.jpg', 'release_date': '2022-12-28', 'title': 'M3GAN', 'video': False, 'vote_average': 7.0, 'vote_count': 4551}",False,/qd4EKTuudkws9lW76Dn9C0tnuVA.jpg,"[878, 27]",536554,en,M3GAN,"A brilliant toy company roboticist uses artificial intelligence to develop M3GAN, a life-like doll programmed to emotionally bond with her newly orphaned niece. But when the doll's programming works too well, she becomes overprotective of her new friend with terrifying results.",10.2124,/d9nBoowhjiiYc4FBNtQkPY7c11H.jpg,2022-12-28,M3GAN,False,7.0,4551,"['Science Fiction', 'Horror']"
724,2022,"{'adult': False, 'backdrop_path': '/zbOlpFM306PHE7EP1OELCH5qSmS.jpg', 'genre_ids': [10752, 36, 18], 'id': 49046, 'original_language': 'de', 'original_title': 'Im Westen nichts Neues', 'overview': 'Paul Baumer and his friends Albert and Muller, egged on by romantic dreams of heroism, voluntarily enlist in the German army. Full of excitement and patriotic fervour, the boys enthusiastically march into a war they believe in. But once on the Western Front, they discover the soul-destroying horror of World War I.', 'popularity': 7.5697, 'poster_path': '/2IRjbi9cADuDMKmHdLK7LaqQDKA.jpg', 'release_date': '2022-10-07', 'title': 'All Quiet on the Western Front', 'video': False, 'vote_average': 7.723, 'vote_count': 4372}",False,/zbOlpFM306PHE7EP1OELCH5qSmS.jpg,"[10752, 36, 18]",49046,de,Im Westen nichts Neues,"Paul Baumer and his friends Albert and Muller, egged on by romantic dreams of heroism, voluntarily enlist in the German army. Full of excitement and patriotic fervour, the boys enthusiastically march into a war they believe in. But once on the Western Front, they discover the soul-destroying horror of World War I.",7.5697,/2IRjbi9cADuDMKmHdLK7LaqQDKA.jpg,2022-10-07,All Quiet on the Western Front,False,7.723,4372,"['War', 'History', 'Drama']"
725,2022,"{'adult': False, 'backdrop_path': '/46FRuCeAn6TrS4F1P4F9zhyCpyo.jpg', 'genre_ids': [18], 'id': 785084, 'original_language': 'en', 'original_title': 'The Whale', 'overview': 'A reclusive English teacher suffering from severe obesity attempts to reconnect with his estranged teenage daughter for one last chance at redemption.', 'popularity': 4.6606, 'poster_path': '/jQ0gylJMxWSL490sy0RrPj1Lj7e.jpg', 'release_date': '2022-12-09', 'title': 'The Whale', 'video': False, 'vote_average': 7.793, 'vote_count': 4355}",False,/46FRuCeAn6TrS4F1P4F9zhyCpyo.jpg,[18],785084,en,The Whale,A reclusive English teacher suffering from severe obesity attempts to reconnect with his estranged teenage daughter for one last chance at redemption.,4.6606,/jQ0gylJMxWSL490sy0RrPj1Lj7e.jpg,2022-12-09,The Whale,False,7.793,4355,['Drama']
726,2022,"{'adult': False, 'backdrop_path': '/1DBDwevWS8OhiT3wqqlW7KGPd6m.jpg', 'genre_ids': [53], 'id': 985939, 'original_language': 'en', 'original_title': 'Fall', 'overview': 'For best friends Becky and Hunter, life is all about conquering fears and pushing limits. But after they climb 2,000 feet to the top of a remote, abandoned radio tower, they find themselves stranded with no way down. Now Becky and Hunter’s expert climbing skills will be put to the ultimate test as they desperately fight to survive the elements, a lack of supplies, and vertigo-inducing heights', 'popularity': 8.2628, 'poster_path': '/spCAxD99U1A6jsiePFoqdEcY0dG.jpg', 'release_date': '2022-08-11', 'title': 'Fall', 'video': False, 'vote_average': 7.123, 'vote_count': 4312}",False,/1DBDwevWS8OhiT3wqqlW7KGPd6m.jpg,[53],985939,en,Fall,"For best friends Becky and Hunter, life is all about conquering fears and pushing limits. But after they climb 2,000 feet to the top of a remote, abandoned radio tower, they find themselves stranded with no way down. Now Becky and Hunter’s expert climbing skills will be put to the ultimate test as they desperately fight to survive the elements, a lack of supplies, and vertigo-inducing heights",8.2628,/spCAxD99U1A6jsiePFoqdEcY0dG.jpg,2022-08-11,Fall,False,7.123,4312,['Thriller']
727,2022,"{'adult': False, 'backdrop_path': '/27Mj3rFYP3xqFy7lnz17vEd8Ms.jpg', 'genre_ids': [28, 53], 'id': 725201, 'original_language': 'en', 'original_title': 'The Gray Man', 'overview': ""When a shadowy CIA agent uncovers damning agency secrets, he's hunted across the globe by a sociopathic rogue operative who's put a bounty on his head."", 'popularity': 5.4354, 'poster_path': '/8cXbitsS6dWQ5gfMTZdorpAAzEH.jpg', 'release_date': '2022-07-13', 'title': 'The Gray Man', 'video': False, 'vote_average': 6.923, 'vote_count': 3985}",False,/27Mj3rFYP3xqFy7lnz17vEd8Ms.jpg,"[28, 53]",725201,en,The Gray Man,"When a shadowy CIA agent uncovers damning agency secrets, he's hunted across the globe by a sociopathic rogue operative who's put a bounty on his head.",5.4354,/8cXbitsS6dWQ5gfMTZdorpAAzEH.jpg,2022-07-13,The Gray Man,False,6.923,3985,"['Action', 'Thriller']"
728,2022,"{'adult': False, 'backdrop_path': '/lRbDyjI7HEaXxflFQbYpqHRGFBJ.jpg', 'genre_ids': [9648, 80, 53], 'id': 505026, 'original_language': 'en', 'original_title': 'Death on the Nile', 'overview': ""Belgian sleuth Hercule Poirot's Egyptian vacation aboard a glamorous river steamer turns into a terrifying search for a murderer when a picture-perfect couple's idyllic honeymoon is tragically cut short."", 'popularity': 5.586, 'poster_path': '/kVr5zIAFSPRQ57Y1zE7KzmhzdMQ.jpg', 'release_date': '2022-02-09', 'title': 'Death on the Nile', 'video': False, 'vote_average': 6.422, 'vote_count': 3976}",False,/lRbDyjI7HEaXxflFQbYpqHRGFBJ.jpg,"[9648, 80, 53]",505026,en,Death on the Nile,Belgian sleuth Hercule Poirot's Egyptian vacation aboard a glamorous river steamer turns into a terrifying search for a murderer when a picture-perfect couple's idyllic honeymoon is tragically cut short.,5.586,/kVr5zIAFSPRQ57Y1zE7KzmhzdMQ.jpg,2022-02-09,Death on the Nile,False,6.422,3976,"['Mystery', 'Crime', 'Thriller']"
729,2022,"{'adult': False, 'backdrop_path': '/wZS4xSfPtk1NPQnx9zsT5R2WhCu.jpg', 'genre_ids': [10751, 35, 12, 16, 878, 14], 'id': 438148, 'original_language': 'en', 'original_title': 'Minions: The Rise of Gru', 'overview': 'A fanboy of a supervillain supergroup known as the Vicious 6, Gru hatches a plan to become evil enough to join them, with the backup of his followers, the Minions.', 'popularity': 7.1445, 'poster_path': '/wKiOkZTN9lUUUNZLmtnwubZYONg.jpg', 'release_date': '2022-06-29', 'title': 'Minions: The Rise of Gru', 'video': False, 'vote_average': 7.285, 'vote_count': 3860}",False,/wZS4xSfPtk1NPQnx9zsT5R2WhCu.jpg,"[10751, 35, 12, 16, 878, 14]",438148,en,Minions: The Rise of Gru,"A fanboy of a supervillain supergroup known as the Vicious 6, Gru hatches a plan to become evil enough to join them, with the backup of his followers, the Minions.",7.1445,/wKiOkZTN9lUUUNZLmtnwubZYONg.jpg,2022-06-29,Minions: The Rise of Gru,False,7.285,3860,"['Family', 'Comedy', 'Adventure', 'Animation', 'Science Fiction', 'Fantasy']"
730,2022,"{'adult': False, 'backdrop_path': '/1Ds7xy7ILo8u2WWxdnkJth1jQVT.jpg', 'genre_ids': [28, 12, 35], 'id': 752623, 'original_language': 'en', 'original_title': 'The Lost City', 'overview': ""Reclusive author Loretta Sage writes about exotic places in her popular adventure novels that feature a handsome cover model named Alan. While on tour promoting her new book with Alan, Loretta gets kidnapped by an eccentric billionaire who hopes she can lead him to the ancient city's lost treasure that featured in her latest story. Alan, determined to prove he can be a hero in real life and not just on the pages of her books, sets off to rescue her."", 'popularity': 5.6854, 'poster_path': '/rnheO8cFvCYcmZsDrBoabJbKLFE.jpg', 'release_date': '2022-03-23', 'title': 'The Lost City', 'video': False, 'vote_average': 6.471, 'vote_count': 3830}",False,/1Ds7xy7ILo8u2WWxdnkJth1jQVT.jpg,"[28, 12, 35]",752623,en,The Lost City,"Reclusive author Loretta Sage writes about exotic places in her popular adventure novels that feature a handsome cover model named Alan. While on tour promoting her new book with Alan, Loretta gets kidnapped by an eccentric billionaire who hopes she can lead him to the ancient city's lost treasure that featured in her latest story. Alan, determined to prove he can be a hero in real life and not just on the pages of her books, sets off to rescue her.",5.6854,/rnheO8cFvCYcmZsDrBoabJbKLFE.jpg,2022-03-23,The Lost City,False,6.471,3830,"['Action', 'Adventure', 'Comedy']"
731,2022,"{'adult': False, 'backdrop_path': '/kMZIMqEXO5MFd5Y1Ha2jZZF4pvF.jpg', 'genre_ids': [27, 9648], 'id': 882598, 'original_language': 'en', 'original_title': 'Smile', 'overview': ""After witnessing a bizarre, traumatic incident involving a patient, Dr. Rose Cotter starts experiencing frightening occurrences that she can't explain."", 'popularity': 8.3327, 'poster_path': '/aPqcQwu4VGEewPhagWNncDbJ9Xp.jpg', 'release_date': '2022-09-23', 'title': 'Smile', 'video': False, 'vote_average': 6.667, 'vote_count': 3809}",False,/kMZIMqEXO5MFd5Y1Ha2jZZF4pvF.jpg,"[27, 9648]",882598,en,Smile,"After witnessing a bizarre, traumatic incident involving a patient, Dr. Rose Cotter starts experiencing frightening occurrences that she can't explain.",8.3327,/aPqcQwu4VGEewPhagWNncDbJ9Xp.jpg,2022-09-23,Smile,False,6.667,3809,"['Horror', 'Mystery']"
732,2022,"{'adult': False, 'backdrop_path': '/70Rm9ItxKuEKN8iu6rNjfwAYUCJ.jpg', 'genre_ids': [27, 53], 'id': 760104, 'original_language': 'en', 'original_title': 'X', 'overview': 'In 1979, a group of young filmmakers set out to make an adult film in rural Texas, but when their reclusive, elderly hosts catch them in the act, the cast find themselves fighting for their lives.', 'popularity': 11.7371, 'poster_path': '/lopZSVtXzhFY603E9OqF7O1YKsh.jpg', 'release_date': '2022-03-17', 'title': 'X', 'video': False, 'vote_average': 6.735, 'vote_count': 3717}",False,/70Rm9ItxKuEKN8iu6rNjfwAYUCJ.jpg,"[27, 53]",760104,en,X,"In 1979, a group of young filmmakers set out to make an adult film in rural Texas, but when their reclusive, elderly hosts catch them in the act, the cast find themselves fighting for their lives.",11.7371,/lopZSVtXzhFY603E9OqF7O1YKsh.jpg,2022-03-17,X,False,6.735,3717,"['Horror', 'Thriller']"
733,2022,"{'adult': False, 'backdrop_path': '/rLo9T9jEg67UZPq3midjLnTUYYi.jpg', 'genre_ids': [18, 10402, 36], 'id': 614934, 'original_language': 'en', 'original_title': 'Elvis', 'overview': 'The life story of Elvis Presley as seen through the complicated relationship with his enigmatic manager, Colonel Tom Parker.', 'popularity': 9.8527, 'poster_path': '/qBOKWqAFbveZ4ryjJJwbie6tXkQ.jpg', 'release_date': '2022-06-22', 'title': 'Elvis', 'video': False, 'vote_average': 7.478, 'vote_count': 3710}",False,/rLo9T9jEg67UZPq3midjLnTUYYi.jpg,"[18, 10402, 36]",614934,en,Elvis,"The life story of Elvis Presley as seen through the complicated relationship with his enigmatic manager, Colonel Tom Parker.",9.8527,/qBOKWqAFbveZ4ryjJJwbie6tXkQ.jpg,2022-06-22,Elvis,False,7.478,3710,"['Drama', 'Music', 'History']"
734,2022,"{'adult': False, 'backdrop_path': '/hwUxHPkuUleJeoick4uZsrKDXxF.jpg', 'genre_ids': [16, 878, 10751, 12], 'id': 718789, 'original_language': 'en', 'original_title': 'Lightyear', 'overview': 'Legendary Space Ranger Buzz Lightyear embarks on an intergalactic adventure alongside a group of ambitious recruits and his robot companion Sox.', 'popularity': 4.4241, 'poster_path': '/b9t3w1loraDh7hjdWmpc9ZsaYns.jpg', 'release_date': '2022-06-15', 'title': 'Lightyear', 'video': False, 'vote_average': 6.896, 'vote_count': 3655}",False,/hwUxHPkuUleJeoick4uZsrKDXxF.jpg,"[16, 878, 10751, 12]",718789,en,Lightyear,Legendary Space Ranger Buzz Lightyear embarks on an intergalactic adventure alongside a group of ambitious recruits and his robot companion Sox.,4.4241,/b9t3w1loraDh7hjdWmpc9ZsaYns.jpg,2022-06-15,Lightyear,False,6.896,3655,"['Animation', 'Science Fiction', 'Family', 'Adventure']"
